,key,cnt
1608,福瑞控专场,1
1607,hhhhc,1
1606,呔！你这妖精，到底喜不喜欢俺老孙？,1
1604,猫脸雷公嘴是吧,1
1603,杰哥可以哈哈哈哈,1
1602,杜松子小瞧这个直播间里,1
1601,杰哥！！,1
1600,苏轼,1
1599,擎天柱,1
1598,卡卡罗特还是西游记,1
1597,杰哥我超,1
1596,康娜,1
1573,哇塞,1
1572,在吗？,1
1571,直球告白,1
1551,花花都麻了,1
1549,狗宝,1
1548,好怪啊 草,1
1544,心动了（）,1
1543,wtf？？？？？？？？？,1
1542,盒盒盒盒,1
1541,就离谱,1
1540,草，生出来了,1
1539,来个张飞的哥哥,1
1537,可,1
1535,金轮！,1
1533,草？？？？？？,1
1531,？、、、、,1
1528,陈总,1
1527,欧尼酱，大siki！,1
1526,沙僧,1
1550,这口味有点重,1
1552,俺也一样！,1
1570,艾露露！！！！,1
1553,不是俺也一样吗,1
1569,先辈suki,1
1568,忘了今天有音乐节傻了,1
1567,我诚哥,1
1566,模仿各位嘉宾,1
1565,希爹控场能力max,1
1564,FBI open on,1
1563,王陆,1
1562,血小板,1
1561,孙悟空吧,1
1560,整个王舞,1
1559,花花因为不够变态而与大家格格不入,1
1558,必心动好吧,1
1557,王权霸业,1
1556,ymm,1
1555,蛮复古的,1
1613,皮卡丘,1
1615,老福瑞控,1
1703,离谱中的离谱,1
1669,妖孽我收了你,1
1678,福根??,1
1676,吃我一棒,1
1674,妖怪！还我师傅！,1
1673,艾露露你好怪啊,1
1672,住嘴，不要再念啦,1
1671,一个字，绝,1
1670,!?!?!?!?!!?!?,1
1668,哪来的小妖精,1
1616,虚研动物园实锤了。,1
1667,什么变态,1
1665,?刚来，在干什么？,1
1664,直播间危！,1
1663,露露你在干什么啊？？？？？？,1
1662,赶紧拉黑他,1
1661,经典妖精发言,1
1660,去了,1
1681,妖精！还我师傅！！,1
1682,？？？？？？？？！？？？？？？？,1
1684,请问松老师你看过性游记嘛？,1
1685,超管警告,1
1702,白鼠精是叭,1
1701,他会变大变小,1
1700,桃桃是不是又吃上了,1
1699,大师兄 师傅被妖精抓走了,1
1697,逮！,1
1696,给他灭灯！,1
1695,心肌梗塞,1
1694,露露穿件衣服吧,1
1693,唐僧：你的铁棒~用到现在还没软,1
1692,266好,1
1691,什么色妖僧,1
1690,???？？？？？？？,1
1689,福根今天好奔放啊,1
1688,白骨精是吧,1
1687,福睿控是吧,1
1658,人麻了,1
1657,这是谁在说话,1
1656,车，好快,1
1633,开花,1
1631,《有一个人前来买瓜》,1
1630,你们是要谢罪的。。。。,1
1629,露露唐僧？,1
1628,这是要谢罪的啊,1
1627,杰哥！让我康康,1
1626,来个法海吧,1
1625,来个杰哥!,1
1624,hh,1
1623,因为不够变态，而与你们格格不入,1
1622,福瑞控实锤,1
1621,喜欢艾露露,1
1620,擎天柱可以,1
1619,福瑞控是吧？,1
1618,猕猴桃吗,1
1617,阿伟！,1
1632,卡卡罗特！！！布罗利！！！,1
1635,师傅,1
1654,等会,1
1636,福根福瑞控,1
1653,唐僧：？？？？？？,1
1651,xxbt,1
1650,什么奇怪play,1
1649,唐僧向悟空表白我超,1
1648,only you,1
1646,唐僧表白可还行,1
1645,离谱啊这,1
1644,唐法老,1
1643,来个法海吧，都是和尚对吧,1
1642,跑路了,1
1641,话最多的唐僧,1
1640,快跑,1
1639,妈耶，这也太奇怪了,1
1638,开花！,1
1637,266不是唐僧本僧？,1
1888,我听到绝绝子就会s,1
1890,刻骨铭心的创创子,1
2245,得到了身体，没得到心,1
2125,小希，车底还有空位，快来,1
2133,桃子全都要,1
2132,《婚姻保卫战》,1
2131,醋坛子翻了,1
2130,你是疯了她是傻,1
2129,我急了，手机电脑全修好了,1
2128,小希，放手吧小希,1
2126,完了，后院起火,1
2124,双宿双希,1
2161,希爹不哭‘’,1
2123,她急了她急了,1
2122,(๑`灬´๑),1
2120,希爹吃醋.jpg,1
2119,这不也挺好的吗,1
2118,一个疯了一个傻（）,1
2117,挺王啊,1
2116,急了急了她急了,1
2135,你是疯了，他是傻，哈哈哈哈,1
2136,小希她急了,1
2138,今天只有三盏灯,1
2139,小希:你可以滚了,1
2159,bgm呢,1
2157,小希枯辽,1
2156,小杜小桃,1
2154,你找了个机器人。,1
2153,牵手要音乐,1
2152,小杜小桃哈哈,1
2151,我喜欢松松子，还有大家！,1
2150,鲨人猪心,1
2149,非诚勿扰现在临时改成婚姻保卫战！,1
2147,疯狂拱火,1
2145,急了,1
2144,花姐还来一刀,1
2143,小希怨你好重啊哈哈哈哈哈,1
2142,花花好拱火,1
2140,音乐,1
2115,花花拱火的神,1
2114,给艾露露带到了不得了的地方,1
2113,《挺好的》,1
2094,小希回家跪搓衣板吧,1
2092,我很开心（,1
2091,都叫救命了,1
2090,绿是一道光,1
2089,福根太坏了哈哈哈哈,1
2088,\在一起/\在一起/\在一起/,1
2087,吃瓜,1
2086,母女cp关系破裂现场,1
2085,太好看了,1
2084,6,1
2083,你要答应她吗？（咬牙切齿）,1
2082,看我的刀了吗,1
2081,话筒被控了，笑～,1
2080,小桃！我的小桃！,1
2079,救命呀,1
2078,我不是很开心她们能牵手成功,1
2093,纯爱震怒,1
2095,桃桃说出了心里话“救命啊”,1
2112,翅膀是吧,1
2096,拱火艾露露,1
2111,节目改【婚姻保卫战】了,1
2110,双希,1
2109,你们这节目是不是有大病？还不多来点。,1
2108,小桃：都是我的翅膀,1
2107,啾咪啊,1
2106,没事说吧，赛后给小希买零食安慰i一下就行,1
2105,艾福根你在干什么啊！,1
2104,吃瓜群众,1
2103,你急了，你急了,1
2102,看希桃离婚哈哈哈,1
2101,两个拱火观众,1
2100,这是什么斗兽场，真是绝绝子（狗头）,1
2099,好家伙第一环节刀起来了,1
2098,急了他急了,1
2097,吃瓜花花,1
2160,至少要mua一个啊,1
2162,杀人，还要猪心,1
2075,这就是爱,1
2214,艾福根坏事做尽,1
2223,突然败犬,1
2222,松松啊啊啊啊,1
2220,杜松子你是好人,1
2219,这个小希好阴阳啊！,1
2218,松松呜呜呜呜,1
2217,小桃：我就是玩,1
2216,哎,1
2213,小希开始狂笑了,1
2163,嫁出去的女儿泼出去的水,1
2212,完了，吃瓜吃到我自己的瓜啦,1
2211,小桃你被绑架了你就眨眨眼,1
2210,希 爹 狂 喜,1
2209,惨 松松 惨,1
2208,小希你在狂笑,1
2207,福根坏事做尽了,1
2206,小红果全责,1
2224,雪花飘飘北风萧萧~,1
2225,虽然你今年还是败犬哈哈哈哈哈哈哈,1
2226,我成替身了?,1
2227,小希太过分了,1
2244,艾露露你还灭灯？,1
2243,但是艾露露灭了,1
2242,小桃灭灯,1
2241,小桃，牵！,1
2240,败犬,1
2237,bgm烘托快快快,1
2236,绷不住了233333,1
2235,松松子：？？？,1
2234,牵了，但是没敢牵,1
2233,小桃太狠了,1
2232,松松子咱们走,1
2231,没灭灯为什么就败犬了？,1
2230,牵了但没有完全牵,1
2229,《明年就不是败犬了》,1
2228,小希试图挽回一下局面,1
2205,切片man拜托了,1
2204,你笑的样子很迷人,1
2203,松松惨呀,1
2184,都怪艾福根！,1
2181,小红果,1
2178,小希坚强，小希不哭，我的希桃呜呜呜,1
2177,还打广告,1
2176,果然在偷吃,1
2175,小红果是吧？,1
2173,吃瓜迟到自己身上了,1
2172,这就是人生,1
2171,小松小桃channel,1
2170,人生有梦各自精彩,1
2169,小杜小桃yyds,1
2168,这个点了该跟女朋友去吃饭了,1
2167,爱露露套路小桃,1
2166,小杜小桃Channel,1
2165,小希channel(无小桃),1
2164,杀人还要猪心？,1
2182,怎么还打广告,1
2185,吃到自己身上了,1
2202,小希，你是魔鬼吧233,1
2186,吃瓜吃到自己身上了,1
2201,小希在笑，狂笑！,1
2200,太过分了（,1
2199,这波艾露露全责,1
2198,还打广告是吧,1
2197,艾福根你坏事做尽！,1
2196,笑了哈哈,1
2195,小希开始了,1
2194,多不好意思啊（狂喜）,1
2193,小希在狂笑,1
2192,击鼓传花是吧,1
2191,工商鬼才,1
2190,露露故意的,1
2189,我就知道,1
2188,所以小完能罪大恶极！！！！！,1
2187,焦~灼~,1
2077,是她，不是她妈,1
2074,反抗小希霸权,1
1891,创！,1
1947,合适的不得了,1
1957,最后的疼爱是手放开,1
1956,桃桃你带我走吧,1
1954,有一种爱叫做放手,1
1952,忍心,1
1951,绿 小希 绿,1
1949,危 小希 危,1
1948,把桃桃玩出去了,1
1946,小希舍不得,1
1983,手放开,1
1944,小希把虚研社的醋坛子砸了,1
1943,合理利用舞台规则优势,1
1942,合适，合适的不得了。,1
1941,这波啊,1
1940,放手吧,1
1938,266补刀的好,1
1937,小希故意的,1
1958,我要笑死了,1
1959,手放开是吧,1
1960,兄弟（指自己）,1
1961,愿意,1
1980,可以愿意的,1
1979,土,1
1978,小希七夕被绿,1
1976,带走吧,1
1975,坏了桃桃犹豫了,1
1974,小桃玩脱了哈哈哈哈哈,1
1972,答应她答应她答应她,1
1971,卡壳了,1
1970,嘟嘟（大雾）,1
1968,8848是吧,1
1967,死机了,1
1966,愿意啊,1
1965,小桃全都要,1
1964,哈哈，带我走吧,1
1963,我不到啊,1
1935,小希舍不得了,1
1933,小希哈哈哈哈哈,1
1931,希爹吃醋了,1
1908,灰溜溜哈哈哈哈哈,1
1906,《灰溜溜》,1
1905,求求你把艾露露带走吧（,1
1904,灰溜溜,1
1903,那我总要选一个创的嘛,1
1902,松松要牵手了,1
1901,啊，笑死,1
1900,要创就创电棍吧求求了,1
1899,不能处,1
1898,反转了，变创创子了,1
1897,我们不要了，把艾露露带走,1
1896,绝绝子节目,1
1895,创,1
1894,支持正义铁拳,1
1893,刻 苦 铭 心,1
1892,给艾露露一拳,1
1907,灰溜溜哈哈哈哈,1
1909,花花还是没有说话,1
1930,小希MC拆台是吧,1
1910,小希小桃直播真是绝绝子，好看到翘脚脚,1
1929,开始发病,1
1928,醋坛子犯了,1
1927,女嘉宾想牵手,1
1926,哈哈哈哈，不想放手，，哈哈哈哈哈哈,1
1925,小希枯了,1
1924,酸了哈哈,1
1923,突然犯病,1
1922,小希你舍不得了,1
1919,刚才就在吃,1
1918,开始挽留了,1
1916,不愧是你小希,1
1914,你们这节目是不是有些大病     多来点,1
1913,我们不要脸，把艾露露带走卖了吧,1
1912,太绝了,1
1911,桃妈你要抛弃希爹吗?,1
1982,转折了,1
1984,希爷急了,1
2073,露露拍副社长马屁，企图篡位小桃,1
2042,小希你怎么这样呢,1
2050,我不是很开心——吗,1
2049,来自希爹的凝视！,1
2048,这节目太特么绝绝子了,1
2047,总之就是非常开心（,1
2046,第一次中奖,1
2045,桃桃全都要,1
2044,“开心”,1
2041,伦理大剧,1
1985,晋西北已经乱成一锅粥啦,1
2040,牛头人天下第一,1
2039,爱就大声说出来,1
2038,真是太可怕了,1
2037,希桃不能拆！,1
2036,《你快说》,1
2035,小希满脸开心,1
2034,牛头人！牛头人！,1
2051,她急了急了,1
2053,小桃你说句话啊,1
2054,我不是很开心 她们牵手成功,1
2055,这下开心了,1
2072,压力全在桃桃这了,1
2071,把桃老师整不会了,1
2070,小希开心就好,1
2068,《威胁》,1
2067,咳咳,1
2065,盲猜杜松子要败犬了,1
2064,说，你很开心,1
2063,小桃你说句话阿,1
2062,阴阳怪气,1
2061,《小希急了》,1
2060,说，答应她,1
2059,修罗场说来就来,1
2058,小桃宕机了,1
2057,《我很开心》,1
2056,很开心！,1
2033,不可以！,1
2032,我中辣,1
2031,祝您们百合,1
2009,第一环节就修罗场,1
2006,万万没想到啊,1
2005,非常开心,1
2004,恭喜这几个B  站用户,1
2001,创创子了哈哈哈哈,1
1999,给整不会了,1
1998,万万妹想到啊,1
1997,狮林圣经是吧,1
1996,g b！！,1
1995,恭b,1
1993,女儿宕机了,1
1992,都是小桃的翅膀,1
1989,希爹   危,1
1988,要决决子了,1
1987,给桃桃整不会了,1
1986,狮林圣经,1
2007,“非常开心”,1
2010,噢，GB,1
2029,《敷 衍》,1
2011,绿色,1
2028,希爹舍不得了！,1
2027,敷衍,1
2026,开 心,1
2025,小希咬牙切齿,1
2024,小希：我很开心，呜呜呜,1
2023,纯爱战士集合！,1
2022,牛头人是吧,1
2021,大型白学,1
2020,就这样，赶紧下一个吧,1
2018,我中奖啦,1
2016,哎，就是，很开心,1
2015,很开心啊,1
2014,吃桃把你,1
2013,我看到她哭了,1
2012,gb啥意思,1
5405,,1
